params,MSE
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 4}",0.0011360773351043463
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 6}",0.007073912303894758
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 5, 'n_layers': 2}",0.012090069241821766
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 5, 'n_layers': 4}",0.00372517597861588
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 5, 'n_layers': 6}",0.012875156477093697
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 10, 'n_layers': 2}",0.007414071820676327
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 10, 'n_layers': 4}",0.0009694952750578523
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 10, 'n_layers': 6}",0.0005786300753243268
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 50, 'n_layers': 2}",3.7254369258880615
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 50, 'n_layers': 4}",0.0004552336467895657
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 50, 'n_layers': 6}",0.0006735014030709863
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 100, 'n_layers': 2}",1.344665288925171
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 100, 'n_layers': 4}",3.184649705886841
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 100, 'n_layers': 6}",2.4118247032165527
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 150, 'n_layers': 2}",0.7420071363449097
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 150, 'n_layers': 4}",0.5502155423164368
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 150, 'n_layers': 6}",0.518205463886261
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 200, 'n_layers': 2}",0.0027817313093692064
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 200, 'n_layers': 4}",0.00304174842312932
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 200, 'n_layers': 6}",3.382436752319336
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 5, 'n_layers': 2}",0.010645829141139984
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 5, 'n_layers': 4}",0.005106751341372728
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 5, 'n_layers': 6}",0.012263054959475994
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 10, 'n_layers': 2}",0.00582446064800024
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 10, 'n_layers': 4}",0.013588068075478077
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 10, 'n_layers': 6}",1.9623100757598877
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 50, 'n_layers': 2}",0.0008484605932608247
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 50, 'n_layers': 4}",0.00014050798199605197
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 50, 'n_layers': 6}",0.0003661227528937161
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 100, 'n_layers': 2}",0.012812861241400242
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 100, 'n_layers': 4}",0.007037758827209473
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 100, 'n_layers': 6}",0.0004480746865738183
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 150, 'n_layers': 2}",0.06559186428785324
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 150, 'n_layers': 4}",0.0009426329052075744
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 150, 'n_layers': 6}",0.17246152460575104
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 2}",0.2609335482120514
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 4}",0.0009444178431294858
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 6}",0.0007067186525091529
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 2}",0.023178106173872948
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 4}",0.008614994585514069
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 6}",0.01633843593299389
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 2}",0.03296390548348427
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 4}",0.014092576690018177
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 6}",0.021239610388875008
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 2}",0.000178295056684874
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 4}",0.0013930404093116522
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 6}",0.0014996910467743874
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 2}",0.017411522567272186
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 4}",0.011891704052686691
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 6}",0.0013707244070246816
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 2}",0.0006109379464760423
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 4}",0.000219535970245488
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 6}",0.0004603378474712372
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 2}",0.004754761699587107
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 4}",0.001560410251840949
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 6}",0.0002925359003711492
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 2}",0.000976517447270453
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 4}",0.020250601693987846
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 6}",0.02860100567340851
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 2}",0.02803492546081543
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 4}",0.03535742685198784
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 6}",0.018596773967146873
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 2}",0.005864281207323074
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 4}",0.009140977635979652
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 6}",0.20536354184150696
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 2}",0.0012775282375514507
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 4}",0.001209949143230915
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 6}",0.0016938037006184459
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 2}",0.003125558141618967
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 4}",0.0001258410920854658
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 6}",0.0019166715210303664
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 2}",0.00015682623779866844
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 4}",9.615422459319234e-05
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 6}",0.001867463462986052
