params,MSE
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 2}",0.0005097598768770695
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 4}",0.6973844170570374
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 6}",0.0028518354520201683
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 2}",0.00016057983157224953
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 4}",0.0015399169642478228
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 6}",0.2412245124578476
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 2}",0.0012959620216861367
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 4}",0.0014621593290939927
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 6}",0.5254715085029602
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 2}",0.0027128702495247126
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 4}",0.0007485109963454306
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 6}",0.0005126866162754595
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 5, 'n_layers': 2}",0.005490855313837528
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 5, 'n_layers': 4}",0.002605436136946082
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 5, 'n_layers': 6}",0.011807531118392944
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 10, 'n_layers': 2}",0.0015472735976800323
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 10, 'n_layers': 4}",5.121969661558978e-05
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 10, 'n_layers': 6}",0.001295855618081987
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 50, 'n_layers': 2}",0.00014707462105434388
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 50, 'n_layers': 4}",0.00010427733650431037
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 50, 'n_layers': 6}",0.005062492564320564
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 100, 'n_layers': 2}",0.0006667972775176167
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 100, 'n_layers': 4}",0.004990368150174618
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 100, 'n_layers': 6}",0.010438181459903717
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 150, 'n_layers': 2}",0.023817822337150574
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 150, 'n_layers': 4}",3.398611068725586
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 150, 'n_layers': 6}",0.00017203864990733564
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 200, 'n_layers': 2}",0.30752232670783997
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 200, 'n_layers': 4}",0.043140754103660583
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 200, 'n_layers': 6}",4.932462252327241e-05
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 5, 'n_layers': 2}",0.0034574635792523623
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 5, 'n_layers': 4}",0.003997616935521364
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 5, 'n_layers': 6}",0.004110698122531176
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 10, 'n_layers': 2}",0.0005979898269288242
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 10, 'n_layers': 4}",0.00236165220849216
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 10, 'n_layers': 6}",0.0019073243020102382
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 50, 'n_layers': 2}",0.0022620446979999542
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 50, 'n_layers': 4}",0.0003439652791712433
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 50, 'n_layers': 6}",0.0032036674674600363
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 100, 'n_layers': 2}",1.4588838815689087
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 100, 'n_layers': 4}",0.006127342116087675
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 100, 'n_layers': 6}",0.0014939188258722425
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 150, 'n_layers': 2}",0.00038972438778728247
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 150, 'n_layers': 4}",0.0010229767067357898
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 150, 'n_layers': 6}",0.00030601388425566256
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 2}",0.00018205505330115557
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 4}",0.0001311084342887625
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 6}",0.004040926229208708
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 2}",0.001386031275615096
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 4}",0.2396499663591385
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 6}",0.0020408807322382927
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 2}",0.0004102675011381507
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 4}",0.000552619225345552
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 6}",0.0050063724629580975
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 2}",0.005335152614861727
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 4}",0.00047924660611897707
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 6}",0.002168946899473667
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 2}",0.0041429721750319
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 4}",0.00017511269834358245
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 6}",7.19878007657826e-05
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 2}",0.003552450565621257
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 4}",0.0009019296267069876
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 6}",0.0020300759933888912
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 2}",0.00012238767521921545
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 4}",0.0005006021820008755
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 6}",0.013406135141849518
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 2}",0.0048811836168169975
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 4}",0.0044913021847605705
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 6}",0.0019140837248414755
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 2}",0.004883629735559225
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 4}",0.0006031692028045654
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 6}",0.00040963030187413096
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 2}",0.0003294000052846968
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 4}",0.004363670479506254
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 6}",0.0068711573258042336
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 2}",0.009775099344551563
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 4}",5.862399484612979e-05
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 6}",0.000556651852093637
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 2}",0.0042619104497134686
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 4}",0.001537267817184329
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 6}",0.0002590134390629828
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 2}",0.0006316057406365871
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 4}",0.00027289194986224174
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 6}",0.007471826858818531
