params,MSE
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 6}",0.08932002633810043
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 2}",0.009987288154661655
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 4}",0.022525737062096596
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 6}",0.014158545061945915
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 2}",0.010678345337510109
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 4}",0.01682974025607109
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 6}",0.01577712967991829
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 2}",4.482353210449219
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 4}",0.10287493467330933
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 6}",0.013986453413963318
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 2}",0.10745920240879059
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 4}",0.06057369336485863
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 6}",6.565397262573242
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 2}",0.10321882367134094
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 4}",7.635219573974609
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 6}",0.0218365378677845
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 2}",8.98895263671875
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 4}",0.1629515141248703
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 6}",0.7092369794845581
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 2}",0.010503471828997135
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 4}",0.010239571332931519
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 6}",0.009246240369975567
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 2}",0.009942320175468922
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 4}",1.4562628269195557
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 6}",0.010903580114245415
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 2}",0.011053260415792465
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 4}",1.7596360445022583
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 6}",1.7591803073883057
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 2}",0.019091924652457237
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 4}",0.02651042491197586
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 6}",0.027352623641490936
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 2}",0.02591623365879059
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 4}",0.018550552427768707
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 6}",0.10002915561199188
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 2}",0.03911512345075607
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 4}",0.08022633194923401
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 6}",0.06199728325009346
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 5, 'n_layers': 2}",0.022763065993785858
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 5, 'n_layers': 4}",0.01693536713719368
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 5, 'n_layers': 6}",0.018320515751838684
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 10, 'n_layers': 2}",0.03276054188609123
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 10, 'n_layers': 4}",0.04165753349661827
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 10, 'n_layers': 6}",0.028108008205890656
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 50, 'n_layers': 2}",0.07900439202785492
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 50, 'n_layers': 4}",0.09202864021062851
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 50, 'n_layers': 6}",0.08540915697813034
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 100, 'n_layers': 2}",0.04285347834229469
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 100, 'n_layers': 4}",0.1137482076883316
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 100, 'n_layers': 6}",0.3593888282775879
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 150, 'n_layers': 2}",0.0961463451385498
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 150, 'n_layers': 4}",0.05690712854266167
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 150, 'n_layers': 6}",0.08219355344772339
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 200, 'n_layers': 2}",0.053668100386857986
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 200, 'n_layers': 4}",0.03703436627984047
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 200, 'n_layers': 6}",0.1159353256225586
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 5, 'n_layers': 2}",0.011889743618667126
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 5, 'n_layers': 4}",0.03851861134171486
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 5, 'n_layers': 6}",0.024129176512360573
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 10, 'n_layers': 2}",0.013443688862025738
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 10, 'n_layers': 4}",0.014277301728725433
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 10, 'n_layers': 6}",0.015468779951334
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 50, 'n_layers': 2}",0.03568735718727112
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 50, 'n_layers': 4}",0.0903131365776062
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 50, 'n_layers': 6}",0.01906423270702362
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 100, 'n_layers': 2}",0.11209167540073395
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 100, 'n_layers': 4}",0.05634663626551628
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 100, 'n_layers': 6}",0.03298567235469818
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 150, 'n_layers': 2}",0.35764822363853455
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 150, 'n_layers': 4}",0.04212142527103424
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 150, 'n_layers': 6}",0.08211439847946167
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 2}",0.08492922782897949
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 4}",0.10300415754318237
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 6}",9.315561294555664
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 2}",0.019034508615732193
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 4}",0.014622185379266739
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 6}",0.0099759167060256
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 2}",0.015056971460580826
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 4}",0.012552673928439617
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 6}",0.016179213300347328
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 2}",0.016301758587360382
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 4}",0.01849432662129402
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 6}",0.019213952124118805
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 2}",0.03248780593276024
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 4}",0.028473777696490288
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 6}",0.0304013229906559
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 2}",0.0684540867805481
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 4}",0.04679975286126137
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 6}",0.05766356736421585
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 2}",0.13746678829193115
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 4}",0.04445809870958328
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 6}",0.03907755762338638
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 2}",0.017646631225943565
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 4}",0.009526530280709267
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 6}",0.010664490051567554
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 2}",0.018671350553631783
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 4}",0.008704757317900658
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 6}",0.009593544527888298
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 2}",0.011752547696232796
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 4}",0.014699522405862808
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 6}",0.014236785471439362
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 2}",0.018819961696863174
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 4}",0.018319441005587578
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 6}",0.03195692598819733
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 2}",0.14566294848918915
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 4}",0.020525027066469193
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 6}",0.013882257044315338
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 2}",0.08763298392295837
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 4}",0.023929769173264503
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 6}",0.028684774413704872
