params,MSE
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 100, 'n_batch': 100, 'n_layers': 6}",10.620179176330566
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 100, 'n_batch': 150, 'n_layers': 2}",0.16433031857013702
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 100, 'n_batch': 150, 'n_layers': 4}",0.2465074062347412
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 100, 'n_batch': 150, 'n_layers': 6}",0.45491400361061096
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 2}",0.11611077934503555
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 4}",9.736929893493652
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 6}",5.357947826385498
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 2}",0.03079880401492119
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 4}",0.029760127887129784
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 6}",0.02358797751367092
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 2}",0.045980654656887054
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 4}",0.044090285897254944
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 6}",1.5697697401046753
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 2}",0.17813855409622192
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 4}",0.30122873187065125
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 6}",0.025248555466532707
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 2}",0.07678023725748062
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 4}",0.15899008512496948
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 6}",0.1297944337129593
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 2}",9.112430572509766
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 4}",0.1255103498697281
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 6}",8.893707275390625
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 2}",0.08225689828395844
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 4}",0.11619863659143448
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 6}",0.15297509729862213
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 2}",0.03249743953347206
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 4}",0.02526264823973179
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 6}",1.4734714031219482
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 2}",0.03846144676208496
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 4}",0.04364023730158806
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 6}",0.04082451015710831
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 2}",0.04764353856444359
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 4}",0.03929449990391731
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 6}",3.587860107421875
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 2}",0.11333142966032028
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 4}",0.2300562858581543
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 6}",6.571794509887695
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 2}",6.58024263381958
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 4}",0.10394202917814255
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 6}",6.56207275390625
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 2}",0.042264778167009354
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 4}",0.0806884840130806
"{'n_input': 12, 'n_nodes': 5, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 6}",2.9211058616638184
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 5, 'n_layers': 2}",0.03970051184296608
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 5, 'n_layers': 4}",0.08197528123855591
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 5, 'n_layers': 6}",0.033121369779109955
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 10, 'n_layers': 2}",0.12098877876996994
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 10, 'n_layers': 4}",0.03818373382091522
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 10, 'n_layers': 6}",0.12978602945804596
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 50, 'n_layers': 2}",0.2321111559867859
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 50, 'n_layers': 4}",0.18811406195163727
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 50, 'n_layers': 6}",0.35079026222229004
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 100, 'n_layers': 2}",0.21811038255691528
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 100, 'n_layers': 4}",0.24808955192565918
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 100, 'n_layers': 6}",0.2995551824569702
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 150, 'n_layers': 2}",0.13204704225063324
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 150, 'n_layers': 4}",0.22296415269374847
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 150, 'n_layers': 6}",0.13542112708091736
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 200, 'n_layers': 2}",0.0844426080584526
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 200, 'n_layers': 4}",0.9592514634132385
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 50, 'n_batch': 200, 'n_layers': 6}",10.701188087463379
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 5, 'n_layers': 2}",0.026930909603834152
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 5, 'n_layers': 4}",0.031024277210235596
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 5, 'n_layers': 6}",0.028576672077178955
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 10, 'n_layers': 2}",0.0426730252802372
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 10, 'n_layers': 4}",0.04104752093553543
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 10, 'n_layers': 6}",0.03596825152635574
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 50, 'n_layers': 2}",0.12865012884140015
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 50, 'n_layers': 4}",0.17039884626865387
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 50, 'n_layers': 6}",0.24459005892276764
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 100, 'n_layers': 2}",0.03513973951339722
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 100, 'n_layers': 4}",0.07171105593442917
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 100, 'n_layers': 6}",0.5184327960014343
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 150, 'n_layers': 2}",0.17555774748325348
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 150, 'n_layers': 4}",0.08847684413194656
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 150, 'n_layers': 6}",0.20542536675930023
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 2}",0.12571066617965698
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 4}",0.22128348052501678
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 100, 'n_batch': 200, 'n_layers': 6}",0.18852782249450684
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 2}",0.020438281819224358
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 4}",0.018927397206425667
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 5, 'n_layers': 6}",0.020272178575396538
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 2}",0.02858085185289383
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 4}",0.03181451931595802
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 10, 'n_layers': 6}",0.05504234880208969
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 2}",0.03270844742655754
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 4}",0.03297805041074753
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 50, 'n_layers': 6}",0.044316213577985764
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 2}",0.03918812796473503
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 4}",0.03285976126790047
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 100, 'n_layers': 6}",0.09098606556653976
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 2}",0.46531084179878235
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 4}",0.18467894196510315
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 150, 'n_layers': 6}",0.16498145461082458
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 2}",0.18436382710933685
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 4}",0.20237788558006287
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 250, 'n_batch': 200, 'n_layers': 6}",0.21291197836399078
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 2}",0.02254973165690899
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 4}",0.029674315825104713
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 5, 'n_layers': 6}",0.02444932423532009
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 2}",0.03834647312760353
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 4}",0.030499916523694992
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 10, 'n_layers': 6}",0.023172440007328987
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 2}",0.024246064946055412
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 4}",0.050617314875125885
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 50, 'n_layers': 6}",0.03316867724061012
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 2}",0.09680844098329544
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 4}",0.0283531304448843
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 100, 'n_layers': 6}",0.03812658414244652
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 2}",0.08860823512077332
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 4}",0.06000853702425957
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 150, 'n_layers': 6}",0.03186655417084694
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 2}",0.12148203700780869
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 4}",0.17866705358028412
"{'n_input': 12, 'n_nodes': 10, 'n_epochs': 500, 'n_batch': 200, 'n_layers': 6}",0.028972692787647247
