Código,Fundo,Data,Cota,Variação,Captação,Resgate,PL,Cotistas
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,21/03/2018,"3,8167972","0,62%","R$ 0,00","R$ 0,00","R$ 15.491.845,63",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/03/2018,"3,7933838","-0,06%","R$ 0,00","R$ 0,00","R$ 15.396.813,90",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/03/2018,"3,7957435","-0,63%","R$ 0,00","R$ 0,00","R$ 15.406.391,44",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,16/03/2018,"3,8199213","-0,07%","R$ 0,00","R$ 0,00","R$ 15.504.525,81",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,15/03/2018,"3,8226125","-0,84%","R$ 0,00","R$ 0,00","R$ 15.515.449,07",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,14/03/2018,"3,8551802","-0,58%","R$ 0,00","R$ 0,00","R$ 15.647.636,94",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,13/03/2018,"3,877846","-0,55%","R$ 0,00","R$ 0,00","R$ 15.739.634,25",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,12/03/2018,"3,8993878","0,68%","R$ 0,00","R$ 0,00","R$ 15.827.069,35",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,09/03/2018,"3,8731352","1,02%","R$ 0,00","R$ 0,00","R$ 15.720.513,81",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,08/03/2018,"3,8342127","-0,17%","R$ 0,00","R$ 0,00","R$ 15.562.532,72",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,07/03/2018,"3,8408629","-0,26%","R$ 0,00","R$ 0,00","R$ 15.589.524,76",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,06/03/2018,"3,8508692","-0,05%","R$ 0,00","R$ 0,00","R$ 15.630.139,07",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,05/03/2018,"3,8527096","0,11%","R$ 0,00","R$ 0,00","R$ 15.637.608,84",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,02/03/2018,"3,8485824","0,19%","R$ 0,00","R$ 0,00","R$ 15.620.857,37",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,01/03/2018,"3,841459","-0,01%","R$ 0,00","R$ 0,00","R$ 15.591.944,20",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,28/02/2018,"3,84196","-0,88%","R$ 0,00","R$ 0,00","R$ 15.593.977,71",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,27/02/2018,"3,8759751","-0,46%","R$ 0,00","R$ 0,00","R$ 15.732.040,27",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,26/02/2018,"3,8939272","0,09%","R$ 0,00","R$ 0,00","R$ 15.804.905,26",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,23/02/2018,"3,8903519","0,35%","R$ 0,00","R$ 0,00","R$ 15.790.393,62",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,22/02/2018,"3,8767092","0,43%","R$ 0,00","R$ 0,00","R$ 15.735.020,14",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,21/02/2018,"3,8599587","0,30%","R$ 0,00","R$ 0,00","R$ 15.667.032,09",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/02/2018,"3,8483365","0,90%","R$ 0,00","R$ 0,00","R$ 15.619.859,10",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/02/2018,"3,8141694","0,35%","R$ 0,00","R$ 0,00","R$ 15.481.179,74",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,16/02/2018,"3,8009676","0,25%","R$ 0,00","R$ 0,00","R$ 15.427.595,65",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,15/02/2018,"3,7913792","0,42%","R$ 0,00","R$ 0,00","R$ 15.388.677,37",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,14/02/2018,"3,7756975","1,72%","R$ 0,00","R$ 0,00","R$ 15.325.027,48",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,09/02/2018,"3,7119084","-0,75%","R$ 0,00","R$ 0,00","R$ 15.066.116,56",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,08/02/2018,"3,7398313","-0,90%","R$ 250.000,00","R$ 0,00","R$ 15.179.451,62",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,07/02/2018,"3,7739721","-0,40%","R$ 500.000,00","R$ 0,00","R$ 15.065.742,09",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,06/02/2018,"3,7890307","0,87%","R$ 0,00","R$ 0,00","R$ 14.623.861,21",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,05/02/2018,"3,7564537","-1,69%","R$ 0,00","R$ 0,00","R$ 14.498.129,40",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,02/02/2018,"3,821092","-1,23%","R$ 0,00","R$ 0,00","R$ 14.747.602,63",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,01/02/2018,"3,8686115","0,59%","R$ 0,00","R$ 0,00","R$ 14.931.005,63",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,31/01/2018,"3,8460172","0,55%","R$ 0,00","R$ 0,00","R$ 14.843.802,22",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,30/01/2018,"3,824916","-0,34%","R$ 0,00","R$ 0,00","R$ 14.762.361,53",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,29/01/2018,"3,8377801","-0,60%","R$ 0,00","R$ 0,00","R$ 14.812.011,00",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,26/01/2018,"3,8609368","1,55%","R$ 0,00","R$ 0,00","R$ 14.901.384,57",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,25/01/2018,"3,8019699","0,03%","R$ 0,00","R$ 0,00","R$ 14.673.800,30",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,24/01/2018,"3,8007224","2,73%","R$ 0,00","R$ 0,00","R$ 14.668.985,84",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,23/01/2018,"3,6995915","-0,68%","R$ 0,00","R$ 0,00","R$ 14.278.668,39",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,22/01/2018,"3,725046","0,16%","R$ 0,00","R$ 0,00","R$ 14.376.910,77",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/01/2018,"3,7190099","0,08%","R$ 0,00","R$ 0,00","R$ 14.353.614,14",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,18/01/2018,"3,7158739","-0,23%","R$ 0,00","R$ 0,00","R$ 14.341.510,67",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,17/01/2018,"3,7245131","0,90%","R$ 0,00","R$ 0,00","R$ 14.374.853,88",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,16/01/2018,"3,6914202","-0,07%","R$ 0,00","R$ 0,00","R$ 14.247.131,03",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,15/01/2018,"3,6938883","0,55%","R$ 0,00","R$ 0,00","R$ 14.256.656,58",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,12/01/2018,"3,6736553","-0,07%","R$ 0,00","R$ 0,00","R$ 14.178.567,18",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,11/01/2018,"3,6761122","0,91%","R$ 0,00","R$ 0,00","R$ 14.188.049,57",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,10/01/2018,"3,6431061","-0,55%","R$ 0,00","R$ 0,00","R$ 14.060.661,62",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,09/01/2018,"3,6632266","-0,54%","R$ 0,00","R$ 0,00","R$ 14.138.317,32",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,08/01/2018,"3,6829493","-0,01%","R$ 0,00","R$ 0,00","R$ 14.214.437,35",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,05/01/2018,"3,6833802","0,39%","R$ 0,00","R$ 0,00","R$ 14.216.100,63",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,04/01/2018,"3,6690281","0,40%","R$ 0,00","R$ 0,00","R$ 14.160.708,19",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,03/01/2018,"3,6543801","-0,05%","R$ 0,00","R$ 0,00","R$ 14.104.173,79",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,02/01/2018,"3,6561249","0,94%","R$ 0,00","R$ 0,00","R$ 14.110.907,87",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,29/12/2017,"3,6219992","0,03%","R$ 0,00","R$ 0,00","R$ 13.979.198,82",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,28/12/2017,"3,6210801","0,64%","R$ 0,00","R$ 0,00","R$ 13.975.651,74",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,27/12/2017,"3,5979933","0,60%","R$ 0,00","R$ 0,00","R$ 13.886.547,53",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,26/12/2017,"3,5766447","0,46%","R$ 0,00","R$ 0,00","R$ 13.804.152,20",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,22/12/2017,"3,5603426","0,23%","R$ 0,00","R$ 0,00","R$ 13.741.233,81",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,21/12/2017,"3,5522069","1,47%","R$ 0,00","R$ 0,00","R$ 13.709.833,95",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/12/2017,"3,5007286","0,63%","R$ 0,00","R$ 0,00","R$ 13.511.151,81",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/12/2017,"3,4788331","-0,25%","R$ 0,00","R$ 0,00","R$ 13.426.645,77",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,18/12/2017,"3,4873987","0,15%","R$ 0,00","R$ 0,00","R$ 13.459.704,84",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,15/12/2017,"3,4823419","0,39%","R$ 0,00","R$ 0,00","R$ 13.440.188,06",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,14/12/2017,"3,4688915","-0,46%","R$ 0,00","R$ 0,00","R$ 13.388.275,66",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,13/12/2017,"3,4847717","-0,51%","R$ 0,00","R$ 0,00","R$ 13.449.565,70",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,12/12/2017,"3,5025637","0,85%","R$ 0,00","R$ 0,00","R$ 13.518.234,39",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,11/12/2017,"3,4730908","-0,09%","R$ 0,00","R$ 0,00","R$ 13.404.483,17",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,08/12/2017,"3,4761044","0,18%","R$ 0,00","R$ 0,00","R$ 13.416.114,10",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,07/12/2017,"3,4699769","-0,58%","R$ 0,00","R$ 0,00","R$ 13.392.464,99",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,06/12/2017,"3,4900939","0,41%","R$ 0,00","R$ 0,00","R$ 13.470.107,18",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,05/12/2017,"3,475872","-0,32%","R$ 0,00","R$ 0,00","R$ 13.415.217,29",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,04/12/2017,"3,4871027","0,56%","R$ 0,00","R$ 0,00","R$ 13.458.562,53",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,01/12/2017,"3,4677587","0,17%","R$ 0,00","R$ 0,00","R$ 13.383.903,58",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,30/11/2017,"3,4618872","-0,91%","R$ 0,00","R$ 0,00","R$ 13.361.242,46",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,29/11/2017,"3,4936124","-1,23%","R$ 0,00","R$ 0,00","R$ 13.483.686,85",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,28/11/2017,"3,5372741","-0,19%","R$ 0,00","R$ 0,00","R$ 13.652.200,35",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,27/11/2017,"3,5439662","-0,31%","R$ 0,00","R$ 0,00","R$ 13.678.028,54",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,24/11/2017,"3,5550812","-0,13%","R$ 0,00","R$ 0,00","R$ 13.720.927,05",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,23/11/2017,"3,559748","-0,05%","R$ 0,00","R$ 0,00","R$ 13.738.938,94",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,22/11/2017,"3,5614741","-0,03%","R$ 0,00","R$ 0,00","R$ 13.745.600,75",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,21/11/2017,"3,5625799","1,09%","R$ 0,00","R$ 0,00","R$ 13.749.868,55",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/11/2017,"3,5242933","0,17%","R$ 0,00","R$ 0,00","R$ 13.602.100,64",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,17/11/2017,"3,5183844","1,05%","R$ 0,00","R$ 0,00","R$ 13.579.295,16",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,16/11/2017,"3,4819707","2,08%","R$ 0,00","R$ 0,00","R$ 13.438.755,17",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,14/11/2017,"3,4109166","-1,10%","R$ 0,00","R$ 0,00","R$ 13.164.520,42",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,13/11/2017,"3,4486888","0,41%","R$ 0,00","R$ 0,00","R$ 13.310.303,18",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,10/11/2017,"3,4347641","-1,17%","R$ 0,00","R$ 0,00","R$ 13.256.560,13",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,09/11/2017,"3,4753295","-1,44%","R$ 0,00","R$ 0,00","R$ 13.413.123,32",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,08/11/2017,"3,5262774","1,81%","R$ 0,00","R$ 0,00","R$ 13.609.758,39",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,07/11/2017,"3,4636254","-1,72%","R$ 0,00","R$ 0,00","R$ 13.367.951,07",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,06/11/2017,"3,5242165","0,08%","R$ 0,00","R$ 0,00","R$ 13.601.804,16",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,03/11/2017,"3,5213417","-0,86%","R$ 0,00","R$ 0,00","R$ 13.590.708,77",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,01/11/2017,"3,5519067","-0,32%","R$ 0,00","R$ 0,00","R$ 13.708.675,19",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,31/10/2017,"3,5632303","-0,84%","R$ 0,00","R$ 0,00","R$ 13.752.378,69",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,30/10/2017,"3,5932368","-1,34%","R$ 0,00","R$ 0,00","R$ 13.868.189,69",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,27/10/2017,"3,6418881","0,26%","R$ 0,00","R$ 0,00","R$ 14.055.960,64",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,26/10/2017,"3,6324322","-0,65%","R$ 0,00","R$ 0,00","R$ 14.019.465,53",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,25/10/2017,"3,6562905","0,42%","R$ 0,00","R$ 0,00","R$ 14.111.547,10",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,24/10/2017,"3,6411451","0,68%","R$ 0,00","R$ 0,00","R$ 14.053.093,03",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,23/10/2017,"3,6165286","-0,78%","R$ 0,00","R$ 0,00","R$ 13.958.085,14",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/10/2017,"3,6450818","0,04%","R$ 0,00","R$ 0,00","R$ 14.068.286,84",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/10/2017,"3,6435316","-0,24%","R$ 0,00","R$ 0,00","R$ 14.062.303,72",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,18/10/2017,"3,6524206","0,75%","R$ 0,00","R$ 0,00","R$ 14.096.611,23",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,17/10/2017,"3,6250756","-0,59%","R$ 0,00","R$ 0,00","R$ 13.991.072,43",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,16/10/2017,"3,6467432","-0,54%","R$ 0,00","R$ 0,00","R$ 14.074.698,87",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,13/10/2017,"3,6665076","0,15%","R$ 0,00","R$ 0,00","R$ 14.150.980,35",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,11/10/2017,"3,6608409","-0,10%","R$ 0,00","R$ 0,00","R$ 14.129.109,54",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,10/10/2017,"3,6643903","1,26%","R$ 0,00","R$ 0,00","R$ 14.142.808,49",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,09/10/2017,"3,6186873","-0,26%","R$ 0,00","R$ 0,00","R$ 13.966.416,61",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,06/10/2017,"3,6279724","-0,35%","R$ 0,00","R$ 0,00","R$ 14.002.252,72",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,05/10/2017,"3,6407997","-0,04%","R$ 0,00","R$ 0,00","R$ 14.051.759,86",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,04/10/2017,"3,6422292","-0,01%","R$ 0,00","R$ 0,00","R$ 14.057.277,19",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,03/10/2017,"3,6424216","1,93%","R$ 0,00","R$ 0,00","R$ 14.058.019,75",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,02/10/2017,"3,5735977","0,15%","R$ 0,00","R$ 0,00","R$ 13.792.392,10",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,29/09/2017,"3,5681785","0,90%","R$ 0,00","R$ 0,00","R$ 13.771.476,52",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,28/09/2017,"3,5363032","-0,27%","R$ 0,00","R$ 0,00","R$ 13.648.453,12",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,27/09/2017,"3,5459868","-0,84%","R$ 0,00","R$ 0,00","R$ 13.685.827,04",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,26/09/2017,"3,5759461","-0,14%","R$ 0,00","R$ 0,00","R$ 13.801.455,74",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,25/09/2017,"3,5811195","-1,15%","R$ 0,00","R$ 0,00","R$ 13.821.422,61",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,22/09/2017,"3,6226688","0,05%","R$ 0,00","R$ 0,00","R$ 13.981.783,27",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,21/09/2017,"3,6208224","-0,42%","R$ 0,00","R$ 0,00","R$ 13.974.657,17",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/09/2017,"3,635915","0,15%","R$ 0,00","R$ 0,00","R$ 14.032.907,26",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/09/2017,"3,6304644","0,11%","R$ 0,00","R$ 0,00","R$ 14.011.870,48",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,18/09/2017,"3,6263366","0,17%","R$ 0,00","R$ 0,00","R$ 13.995.939,41",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,15/09/2017,"3,6203626","0,83%","R$ 0,00","R$ 0,00","R$ 13.972.882,59",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,14/09/2017,"3,5905856","0,33%","R$ 0,00","R$ 0,00","R$ 13.857.957,41",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,13/09/2017,"3,57885","0,36%","R$ 0,00","R$ 0,00","R$ 13.812.663,41",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,12/09/2017,"3,5658704","0,27%","R$ 0,00","R$ 0,00","R$ 13.762.568,22",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,11/09/2017,"3,5561452","0,95%","R$ 0,00","R$ 0,00","R$ 13.725.033,81",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,08/09/2017,"3,5226954","0,31%","R$ 0,00","R$ 0,00","R$ 13.595.933,50",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,06/09/2017,"3,5116792","1,03%","R$ 0,00","R$ 0,00","R$ 13.553.415,97",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,05/09/2017,"3,4758096","0,16%","R$ 0,00","R$ 0,00","R$ 13.414.976,55",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,04/09/2017,"3,4703592","0,30%","R$ 0,00","R$ 0,00","R$ 13.393.940,52",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,01/09/2017,"3,4600987","0,73%","R$ 0,00","R$ 0,00","R$ 13.354.339,85",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,31/08/2017,"3,4349095","-0,16%","R$ 0,00","R$ 0,00","R$ 13.257.121,59",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,30/08/2017,"3,4405032","-0,24%","R$ 0,00","R$ 0,00","R$ 13.278.710,37",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,29/08/2017,"3,4489161","0,09%","R$ 0,00","R$ 0,00","R$ 13.311.180,13",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,28/08/2017,"3,44573","-0,04%","R$ 0,00","R$ 0,00","R$ 13.298.883,58",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,25/08/2017,"3,4470994","0,16%","R$ 0,00","R$ 0,00","R$ 13.304.168,52",5
